concept_group,seed_term,seed_key,seed_priority,query_status,neighbor_rank,neighbor_token,neighbor_term,similarity,neighbor_count
core_ai,deep learning,deep_learning,high,exact_key,21,image_recognition,image recognition,0.753288,586
core_ai,deep learning,deep_learning,high,exact_key,22,recommender_systems,recommender systems,0.751683,140
core_ai,deep learning,deep_learning,high,exact_key,23,dlrm,dlrm,0.750956,8
core_ai,deep learning,deep_learning,high,exact_key,24,convolutional,convolutional,0.747681,41
core_ai,deep learning,deep_learning,high,exact_key,25,dnn,dnn,0.743922,45
core_ai,deep learning,deep_learning,high,exact_key,26,convolutional_neural_networks,convolutional neural networks,0.743799,30
core_ai,deep learning,deep_learning,high,exact_key,27,neural_network-based,neural network-based,0.743462,41
core_ai,deep learning,deep_learning,high,exact_key,28,inferencing,inferencing,0.741597,1103
core_ai,deep learning,deep_learning,high,exact_key,29,unsupervised_learning,unsupervised learning,0.739434,43
core_ai,deep learning,deep_learning,high,exact_key,30,generative_ai,generative ai,0.739279,12235
core_ai,deep learning,deep_learning,high,exact_key,31,algorithms,algorithms,0.735969,23714
core_ai,deep learning,deep_learning,high,exact_key,32,cugraph,cugraph,0.735209,5
core_ai,deep learning,deep_learning,high,exact_key,33,supervised_learning,supervised learning,0.732277,56
core_ai,deep learning,deep_learning,high,exact_key,34,large_language_model,large language model,0.730778,1017
core_ai,deep learning,deep_learning,high,exact_key,35,pretrained_models,pretrained models,0.727741,78
core_ai,deep learning,deep_learning,high,exact_key,36,xgboost,xgboost,0.725839,19
core_ai,deep learning,deep_learning,high,exact_key,37,ai_capabilities,ai capabilities,0.725518,2400
core_ai,deep learning,deep_learning,high,exact_key,38,ai-based,ai-based,0.723694,2295
core_ai,deep learning,deep_learning,high,exact_key,39,aiml,aiml,0.722857,311
core_ai,deep learning,deep_learning,high,exact_key,40,data-center-scale,data-center-scale,0.722570,5
core_ai,deep learning,deep_learning,high,exact_key,41,natural-language,natural-language,0.720551,11
core_ai,deep learning,deep_learning,high,exact_key,42,resnet-50,resnet-50,0.720207,27
core_ai,deep learning,deep_learning,high,exact_key,43,reinforcement_learning,reinforcement learning,0.719383,211
core_ai,deep learning,deep_learning,high,exact_key,44,inference,inference,0.718322,5648
core_ai,deep learning,deep_learning,high,exact_key,45,inference-based,inference-based,0.718267,9
core_ai,deep learning,deep_learning,high,exact_key,46,scikit-learn,scikit-learn,0.717532,11
core_ai,deep learning,deep_learning,high,exact_key,47,tf32,tf32,0.717049,17
core_ai,deep learning,deep_learning,high,exact_key,48,neuromorphic_computing,neuromorphic computing,0.714962,38
core_ai,deep learning,deep_learning,high,exact_key,49,tensor_cores,tensor cores,0.714129,60
core_ai,deep learning,deep_learning,high,exact_key,50,cuda,cuda,0.711760,1348
core_ai,neural network,neural_network,high,exact_key,1,neural_networks,neural networks,0.885735,860
core_ai,neural network,neural_network,high,exact_key,2,deep_learning,deep learning,0.834488,4131
core_ai,neural network,neural_network,high,exact_key,3,computer_vision,computer vision,0.767454,2989
core_ai,neural network,neural_network,high,exact_key,4,neural_nets,neural nets,0.757182,118
core_ai,neural network,neural_network,high,exact_key,5,neural_network-based,neural network-based,0.751789,41
core_ai,neural network,neural_network,high,exact_key,6,convolutional,convolutional,0.749266,41
core_ai,neural network,neural_network,high,exact_key,7,dnn,dnn,0.737637,45
core_ai,neural network,neural_network,high,exact_key,8,machine_learning_algorithms,machine learning algorithms,0.736034,952
core_ai,neural network,neural_network,high,exact_key,9,machine_learning,machine learning,0.732081,28913
core_ai,neural network,neural_network,high,exact_key,10,ai_models,ai models,0.731376,1592
core_ai,neural network,neural_network,high,exact_key,11,ai_model,ai model,0.728876,633
core_ai,neural network,neural_network,high,exact_key,12,dlrm,dlrm,0.728374,8
core_ai,neural network,neural_network,high,exact_key,13,machine-learning,machine-learning,0.723201,498
core_ai,neural network,neural_network,high,exact_key,14,resnet-50,resnet-50,0.715354,27
core_ai,neural network,neural_network,high,exact_key,15,algorithms,algorithms,0.713446,23714
core_ai,neural network,neural_network,high,exact_key,16,alexnet,alexnet,0.707917,31
core_ai,neural network,neural_network,high,exact_key,17,computational,computational,0.700907,3340
core_ai,neural network,neural_network,high,exact_key,18,reinforcement_learning,reinforcement learning,0.697124,211
core_ai,neural network,neural_network,high,exact_key,19,xgboost,xgboost,0.693999,19
core_ai,neural network,neural_network,high,exact_key,20,convolution,convolution,0.691764,82
core_ai,neural network,neural_network,high,exact_key,21,cnn-based,cnn-based,0.684933,14
core_ai,neural network,neural_network,high,exact_key,22,image_recognition,image recognition,0.684454,586
core_ai,neural network,neural_network,high,exact_key,23,large_language_models,large language models,0.682447,2463
core_ai,neural network,neural_network,high,exact_key,24,dnns,dnns,0.679415,10
core_ai,neural network,neural_network,high,exact_key,25,large_language_model,large language model,0.678322,1017
core_ai,neural network,neural_network,high,exact_key,26,cuda,cuda,0.676667,1348
core_ai,neural network,neural_network,high,exact_key,27,deep_learning-based,deep learning-based,0.674091,39
core_ai,neural network,neural_network,high,exact_key,28,tensorflow,tensorflow,0.672941,342
core_ai,neural network,neural_network,high,exact_key,29,artificial_intelligence,artificial intelligence,0.672770,24196
core_ai,neural network,neural_network,high,exact_key,30,ai,ai,0.671651,123783
core_ai,neural network,neural_network,high,exact_key,31,fp8,fp8,0.670538,8
core_ai,neural network,neural_network,high,exact_key,32,convolutional_neural_networks,convolutional neural networks,0.669728,30
core_ai,neural network,neural_network,high,exact_key,33,nm500,nm500,0.669184,34
core_ai,neural network,neural_network,high,exact_key,34,inferencing,inferencing,0.669143,1103
core_ai,neural network,neural_network,high,exact_key,35,ai_application,ai application,0.668368,387
core_ai,neural network,neural_network,high,exact_key,36,tensor_cores,tensor cores,0.667883,60
core_ai,neural network,neural_network,high,exact_key,37,cugraph,cugraph,0.664319,5
core_ai,neural network,neural_network,high,exact_key,38,lstm,lstm,0.664240,5
core_ai,neural network,neural_network,high,exact_key,39,tensors,tensors,0.664217,7
core_ai,neural network,neural_network,high,exact_key,40,tensorrt,tensorrt,0.663380,177
core_ai,neural network,neural_network,high,exact_key,41,akida,akida,0.663266,304
core_ai,neural network,neural_network,high,exact_key,42,omniverse_replicator,omniverse replicator,0.663075,12
core_ai,neural network,neural_network,high,exact_key,43,gpt3,gpt3,0.662967,7
core_ai,neural network,neural_network,high,exact_key,44,cdnn,cdnn,0.662133,13
core_ai,neural network,neural_network,high,exact_key,45,kaldi,kaldi,0.660405,8
core_ai,neural network,neural_network,high,exact_key,46,int8,int8,0.659438,34
core_ai,neural network,neural_network,high,exact_key,47,cublas,cublas,0.659258,6
core_ai,neural network,neural_network,high,exact_key,48,segformer,segformer,0.659216,5
core_ai,neural network,neural_network,high,exact_key,49,linear_algebra,linear algebra,0.659120,47
core_ai,neural network,neural_network,high,exact_key,50,natural_language_processing,natural language processing,0.658748,1653
core_ai,neural networks,neural_networks,high,exact_key,1,neural_network,neural network,0.885735,1167
core_ai,neural networks,neural_networks,high,exact_key,2,deep_learning,deep learning,0.847954,4131
core_ai,neural networks,neural_networks,high,exact_key,3,ai_models,ai models,0.797037,1592
core_ai,neural networks,neural_networks,high,exact_key,4,neural_nets,neural nets,0.790112,118
core_ai,neural networks,neural_networks,high,exact_key,5,machine_learning,machine learning,0.780810,28913
core_ai,neural networks,neural_networks,high,exact_key,6,large_language_models,large language models,0.775756,2463
core_ai,neural networks,neural_networks,high,exact_key,7,computer_vision,computer vision,0.767479,2989
core_ai,neural networks,neural_networks,high,exact_key,8,machine_learning_algorithms,machine learning algorithms,0.765760,952
core_ai,neural networks,neural_networks,high,exact_key,9,convolutional,convolutional,0.756403,41
core_ai,neural networks,neural_networks,high,exact_key,10,convolutional_neural_networks,convolutional neural networks,0.754696,30
core_ai,neural networks,neural_networks,high,exact_key,11,dlrm,dlrm,0.751007,8
core_ai,neural networks,neural_networks,high,exact_key,12,neural_network-based,neural network-based,0.746734,41
core_ai,neural networks,neural_networks,high,exact_key,13,xgboost,xgboost,0.745170,19
core_ai,neural networks,neural_networks,high,exact_key,14,reinforcement_learning,reinforcement learning,0.740186,211
core_ai,neural networks,neural_networks,high,exact_key,15,algorithms,algorithms,0.738599,23714
core_ai,neural networks,neural_networks,high,exact_key,16,recommender_systems,recommender systems,0.735544,140
core_ai,neural networks,neural_networks,high,exact_key,17,machine-learning,machine-learning,0.734327,498
core_ai,neural networks,neural_networks,high,exact_key,18,ai_model,ai model,0.727228,633
core_ai,neural networks,neural_networks,high,exact_key,19,supervised_learning,supervised learning,0.726239,56
core_ai,neural networks,neural_networks,high,exact_key,20,large_language_model,large language model,0.726100,1017
core_ai,neural networks,neural_networks,high,exact_key,21,dnns,dnns,0.724686,10
core_ai,neural networks,neural_networks,high,exact_key,22,artificial_intelligence,artificial intelligence,0.722997,24196
core_ai,neural networks,neural_networks,high,exact_key,23,dnn,dnn,0.721818,45
core_ai,neural networks,neural_networks,high,exact_key,24,natural_language_processing,natural language processing,0.717608,1653
core_ai,neural networks,neural_networks,high,exact_key,25,llms,llms,0.713457,804
core_ai,neural networks,neural_networks,high,exact_key,26,ai,ai,0.710050,123783
core_ai,neural networks,neural_networks,high,exact_key,27,linear_algebra,linear algebra,0.705959,47
core_ai,neural networks,neural_networks,high,exact_key,28,cugraph,cugraph,0.705769,5
core_ai,neural networks,neural_networks,high,exact_key,29,gpt3,gpt3,0.705688,7
core_ai,neural networks,neural_networks,high,exact_key,30,computational,computational,0.704119,3340
core_ai,neural networks,neural_networks,high,exact_key,31,generative_ai_models,generative ai models,0.703997,164
core_ai,neural networks,neural_networks,high,exact_key,32,cublas,cublas,0.702216,6
core_ai,neural networks,neural_networks,high,exact_key,33,data-center-scale,data-center-scale,0.700348,5
core_ai,neural networks,neural_networks,high,exact_key,34,image_recognition,image recognition,0.700335,586
core_ai,neural networks,neural_networks,high,exact_key,35,inference-based,inference-based,0.700110,9
core_ai,neural networks,neural_networks,high,exact_key,36,ai_ml,ai ml,0.697684,1542
core_ai,neural networks,neural_networks,high,exact_key,37,resnet-50,resnet-50,0.694603,27
core_ai,neural networks,neural_networks,high,exact_key,38,unsupervised_learning,unsupervised learning,0.692873,43
core_ai,neural networks,neural_networks,high,exact_key,39,ai_applications,ai applications,0.691718,1119
core_ai,neural networks,neural_networks,high,exact_key,40,recommendator,recommendator,0.691676,11
core_ai,neural networks,neural_networks,high,exact_key,41,ai_technologies,ai technologies,0.688359,964
core_ai,neural networks,neural_networks,high,exact_key,42,domain-specific,domain-specific,0.688269,482
core_ai,neural networks,neural_networks,high,exact_key,43,artificial_intelligence_algorithms,artificial intelligence algorithms,0.686190,162
core_ai,neural networks,neural_networks,high,exact_key,44,pretrained,pretrained,0.685495,109
core_ai,neural networks,neural_networks,high,exact_key,45,ai_technology,ai technology,0.683939,2546
core_ai,neural networks,neural_networks,high,exact_key,46,fp8,fp8,0.683537,8
core_ai,neural networks,neural_networks,high,exact_key,47,tensors,tensors,0.683238,7
core_ai,neural networks,neural_networks,high,exact_key,48,large-language_models,large-language models,0.683047,15
core_ai,neural networks,neural_networks,high,exact_key,49,pretrained_models,pretrained models,0.682455,78
core_ai,neural networks,neural_networks,high,exact_key,50,convolution,convolution,0.682081,82
ai_activity,AI investments,ai_investments,high,exact_key,1,ai,ai,0.635899,123783
